career,skills,source
AI Engineer,pytorch | sql | nlp | statistics,global_ai_jobs_dataset
AI Product Manager,machine learning | sql | nlp | deep learning,global_ai_jobs_dataset
Computer Vision Engineer,nlp | deep learning | pytorch | tensorflow,global_ai_jobs_dataset
Data Analyst,deep learning | nlp | tensorflow | machine learning,global_ai_jobs_dataset
AI Product Manager,nlp | python | computer vision | data analysis,global_ai_jobs_dataset
Game Developer,c++ advanced | c# advanced | python advanced | java advanced | unity expert | unreal engine expert | godot basics | gameplay systems development | ai programming | multiplayer networking | physics and collision handling | shader programming hlsl | glsl | performance optimization | cross-platform development | debugging and profiling | leadership | team collaboration | project management | c++ | c# | unity | unreal engine | game ai | shader programming | multiplayer,job_dataset
Prompt Engineer,python | deep learning | sql | computer vision,global_ai_jobs_dataset
Computer Vision Engineer,pytorch | computer vision | sql | statistics,global_ai_jobs_dataset
Game Developer,c++ expert | c# expert | python advanced | java advanced | unity expert | unreal engine expert | godot basics | advanced ai | gameplay systems | multiplayer networking | physics and collision systems | shader programming hlsl | glsl | graphics optimization | cross-platform development | testing | debugging | leadership | team collaboration | project management | c++ | c# | unity | unreal engine | game ai | shader programming | multiplayer | performance optimization,job_dataset
MLOps Engineer,nlp | tensorflow | statistics | pytorch,global_ai_jobs_dataset
Game Developer,unity | c# | game design | physics simulation | 3d modeling | animation | shader programming | git | c++ | unreal engine | level design | audio design | multiplayer networking | performance optimization | ui design | particle systems | ai behavior | version control | asset pipeline | game analytics,it_jobs_required_skills
Data Scientist,statistics | tensorflow | deep learning | pytorch,global_ai_jobs_dataset
AI Engineer,tensorflow | machine learning | pytorch | data analysis,global_ai_jobs_dataset
Data Scientist,python | nlp | tensorflow | data analysis,global_ai_jobs_dataset
MLOps Engineer,pytorch | sql | machine learning | data analysis,global_ai_jobs_dataset
Prompt Engineer,computer vision | python | pytorch | machine learning,global_ai_jobs_dataset
Prompt Engineer,nlp | data analysis | pytorch | python,global_ai_jobs_dataset
AI Researcher,data analysis | statistics | computer vision | tensorflow,global_ai_jobs_dataset
MLOps Engineer,deep learning | pytorch | python | tensorflow,global_ai_jobs_dataset
AI Product Manager,deep learning | machine learning | nlp | data analysis,global_ai_jobs_dataset
Prompt Engineer,machine learning | tensorflow | sql | data analysis,global_ai_jobs_dataset
Web Developer,html5 | css3 | javascript | angular basics | php basics | node.js basics | git | mysql basics | rest apis | angular | node.js | php | mysql,job_dataset
Data Engineer,python | java basics | sql | postgresql | mongodb | hadoop basics | spark basics | etl fundamentals | aws basics | azure fundamentals | etl | big data | aws | hadoop | data engineering fundamentals,job_dataset
Data Analyst,nlp | machine learning | statistics | pytorch,global_ai_jobs_dataset
AI Researcher,pytorch | nlp | deep learning | sql,global_ai_jobs_dataset
NLP Engineer,machine learning | data analysis | computer vision | python,global_ai_jobs_dataset
Machine Learning Engineer,python | sql | pytorch | nlp,global_ai_jobs_dataset
AI Product Manager,statistics | computer vision | pytorch | sql,global_ai_jobs_dataset
Prompt Engineer,data analysis | machine learning | pytorch | tensorflow,global_ai_jobs_dataset
Data Scientist,computer vision | pytorch | machine learning | deep learning,global_ai_jobs_dataset
Computer Vision Engineer,nlp | pytorch | computer vision | machine learning,global_ai_jobs_dataset
Machine Learning Engineer,sql | python | deep learning | nlp,global_ai_jobs_dataset
Data Analyst,sql | data analysis | pytorch | statistics,global_ai_jobs_dataset
Data Analyst,pytorch | data analysis | deep learning | computer vision,global_ai_jobs_dataset
AI Engineer,sql | data analysis | pytorch | computer vision,global_ai_jobs_dataset
Site Reliability Engineer,python advanced | go programming | java scripting | bash | zsh scripting | linux administration expert | windows administration | cloud platforms expert (aws | azure | gcp) | docker | kubernetes advanced | ci | cd pipelines (jenkins | bamboo | github actions) | infrastructure as code (terraform | ansible | puppet | chef) | monitoring and logging (prometheus | grafana | elk stack | nagios | splunk) | networking (tcp | ip | dns | load balancing) | automation scripting | distributed systems design | security and compliance basics | problem-solving | collaboration | communication | python | go | linux | kubernetes | aws | terraform | cd | prometheus | monitoring,job_dataset
NLP Engineer,statistics | nlp | pytorch | machine learning,global_ai_jobs_dataset
AI Product Manager,computer vision | data analysis | pytorch | deep learning,global_ai_jobs_dataset
AI Product Manager,nlp | sql | deep learning | statistics,global_ai_jobs_dataset
AI Researcher,data analysis | pytorch | machine learning | computer vision,global_ai_jobs_dataset
AI Researcher,sql | computer vision | data analysis | statistics,global_ai_jobs_dataset
Machine Learning Engineer,tensorflow | data analysis | pytorch | computer vision,global_ai_jobs_dataset
AI Product Manager,sql | tensorflow | deep learning | machine learning,global_ai_jobs_dataset
Data Scientist,computer vision | deep learning | nlp | data analysis,global_ai_jobs_dataset
AI Engineer,nlp | data analysis | statistics | computer vision,global_ai_jobs_dataset
AI Product Manager,data analysis | python | statistics | nlp,global_ai_jobs_dataset
Blockchain Developer,java basics | python basics | c++ basics | solidity basics | ethereum | hyperledger | corda basics | smart contract implementation | cryptography fundamentals | dapps basics | git | truffle | remix ide | problem-solving | teamwork | adaptability | blockchain | solidity | smart contracts | cryptography | dapps | corda,job_dataset
Data Engineer,python | sql | scala | snowflake | bigquery | hadoop | airflow | kafka | data governance,job_dataset
Data Analyst,machine learning | nlp | tensorflow | python,global_ai_jobs_dataset
Java Developer,agile | version control (git | svn) | mentoring | team collaboration | java | git | svn,job_dataset
Data Analyst,sql | pytorch | data analysis | statistics,global_ai_jobs_dataset
Site Reliability Engineer,python basics | bash scripting basics | linux fundamentals | windows os basics | cloud fundamentals (aws | azure | gcp) | docker basics | kubernetes introduction | monitoring basics (prometheus | grafana | nagios) | tcp | ip networking basics | basic ci | cd concepts | problem-solving | collaboration | communication | python | bash | linux | docker | kubernetes | aws | ci | cd | prometheus | monitoring | networking,job_dataset
Prompt Engineer,machine learning | sql | deep learning | data analysis,global_ai_jobs_dataset
Data Analyst,computer vision | data analysis | statistics | nlp,global_ai_jobs_dataset
Blockchain Developer,java advanced | python advanced | solidity advanced | rust basics | ethereum multi-chain | hyperledger | corda | smart contract security audits | gas optimization | cryptography advanced | scalable dapps | cross-chain interoperability | cloud integration | leadership | project management | innovation | mentorship | blockchain architecture | smart contract optimization | multi-chain | cross-chain | cryptography | consensus algorithms | ethereum | security audits,job_dataset
AI Product Manager,pytorch | deep learning | computer vision | machine learning,global_ai_jobs_dataset
Data Analyst,nlp | tensorflow | python | deep learning,global_ai_jobs_dataset
MLOps Engineer,tensorflow | computer vision | data analysis | statistics,global_ai_jobs_dataset
Data Analyst,nlp | pytorch | computer vision | sql,global_ai_jobs_dataset
AI Product Manager,tensorflow | nlp | sql | pytorch,global_ai_jobs_dataset
Computer Vision Engineer,tensorflow | data analysis | sql | computer vision,global_ai_jobs_dataset
Machine Learning Engineer,deep learning | machine learning | computer vision | data analysis,global_ai_jobs_dataset
AI Researcher,data analysis | python | statistics | pytorch,global_ai_jobs_dataset
Data Scientist,data analysis | sql | statistics | deep learning,global_ai_jobs_dataset
AI Product Manager,deep learning | data analysis | tensorflow | nlp,global_ai_jobs_dataset
Machine Learning Engineer,data analysis | python | sql | tensorflow,global_ai_jobs_dataset
.NET Developer,c# | asp.net mvc | .net core basics | entity framework basics | sql server | git | .net | entity framework,job_dataset
Data Scientist,machine learning | pytorch | nlp | python,global_ai_jobs_dataset
AI Engineer,sql | machine learning | python | tensorflow,global_ai_jobs_dataset
Site Reliability Engineer,python advanced | go | java | bash scripting | linux | windows administration | aws | azure | gcp | docker | kubernetes | ci | cd pipelines (jenkins | github actions) | infrastructure as code (terraform | ansible | puppet) | monitoring (prometheus | grafana | elk stack | nagios | splunk) | networking (tcp | ip | dns | load balancing | cdn) | automation scripting | distributed systems | security and compliance | problem-solving | leadership | collaboration | communication | python | terraform | cd | monitoring,job_dataset
MLOps Engineer,machine learning | nlp | python | data analysis,global_ai_jobs_dataset
AI Researcher,python | machine learning | pytorch | computer vision,global_ai_jobs_dataset
MLOps Engineer,nlp | deep learning | data analysis | sql,global_ai_jobs_dataset
NLP Engineer,statistics | computer vision | python | pytorch,global_ai_jobs_dataset
AI Product Manager,tensorflow | computer vision | machine learning | pytorch,global_ai_jobs_dataset
Data Engineer,python | sql | postgresql | mongodb | hadoop basics | aws cloud basics | hadoop | aws,job_dataset
AI Researcher,python | nlp | tensorflow | deep learning,global_ai_jobs_dataset
AI Researcher,nlp | statistics | data analysis | sql,global_ai_jobs_dataset
Data Analyst,python | nlp | computer vision | tensorflow,global_ai_jobs_dataset
Prompt Engineer,python | deep learning | machine learning | sql,global_ai_jobs_dataset
.NET Developer,c# | .net framework basics | asp.net mvc | entity framework basics | sql server | linq | .net | entity framework,job_dataset
